setTime,star,content,seg_result
1 小時前,5,,
1 小時前,5,,
1 小時前,5, ,
2 小時前,5,,
2 小時前,5,,
2 小時前,5,喜歡浣熊,喜歡 浣熊
2 小時前,5,,
3 小時前,5,,
3 小時前,5,很棒,
3 小時前,5,很棒,
3 小時前,5,很棒的地方,地方
23 小時前,5,,
23 小時前,5,,
1 天前,5,易達腹地很大很乾淨適合帶小朋友逛逛,易達 腹地 乾淨 適合 小朋友 逛逛
1 天前,5,東西好吃,東西 好吃
1 天前,5,小孩很開心,小孩 開心
1 天前,5,很好玩朋友推薦的 棒棒,好玩 朋友 推薦
1 天前,4,,
2 天前,5,超級適合全家大小一起來遊玩好多可愛小動物還有遊園小火車可以搭乘,適合 大小 遊玩 好多 可愛 動物 遊園 火車 搭乘
2 天前,5,,
2 天前,5,"好玩可愛的動物
超大",好玩 可愛 動物 超大
2 天前,5,,
3 天前,5,,
4 天前,5,,
4 天前,5,,
4 天前,3,,
5 天前,5,很棒的多樣化農場,多樣化 農場
5 天前,5,超棒的地方唷最好先買個防小黑蚊噴霧然後穿著長袖長褲去小黑蚊超多 撇除掉小黑蚊真的是很棒的親子場所,地方 黑蚊 噴霧 穿著 長袖 長褲 黑蚊 除掉 黑蚊 親子 場所
6 天前,5,,
6 天前,5,,
6 天前,5,,
6 天前,5,,
6 天前,5,"雖然動物跟以前比起來確實比較少
但還是有可愛浣熊跟水豚
也能近距離餵食水豚象龜跟小兔子
這裡的工作人員也都很友善親切 ",動物 以前 可愛 浣熊 水豚 近距離 餵食 水豚 象龜 兔子 這裡 工作 人員 友善 親切
6 天前,5,,
6 天前,5,,
6 天前,5,,
1 週前,5,,
1 週前,5,很棒的地方,地方
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,5,五星打卡贈送動物餵食體驗,贈送 動物 餵食 體驗
1 週前,5,很棒的農場適合帶小孩來喔,農場 適合 小孩
1 週前,5,遛小孩,小孩
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,5,園區很大很好玩 ,園區 好玩
1 週前,5,好的,
1 週前,5,好的,
1 週前,5,讚,
1 週前,5,即將遊園真好,遊園
1 週前,5,,
1 週前,3,沒什麼人氣沒什麼內容門票價格高場地很大很空曠,人氣 內容 門票 價格 場地 空曠
1 週前,5,很棒的體驗,體驗
1 週前,5,"充滿驚喜可以跟很多小動物互動
已經8年沒入園參訪  還是覺得新鮮好玩",充滿 驚喜 很多 動物 互動 入園 參訪 覺得 新鮮 好玩
1 週前,5,浣熊游泳太可愛,浣熊 游泳 可愛
1 週前,4,,
1 週前,4,腹地廣大帶小孩來一定需要租車不然一定又哭又鬧,腹地 廣大 小孩 需要
1 週前,5,可愛,可愛
1 週前,5,,
1 週前,5,,
1 週前,5,親子好去處 ,親子 去處
1 週前,1,太遠了小農場,農場
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,5,讚,
1 週前,5,,
1 週前,5,讚,
1 週前,5,好玩,好玩
1 週前,5,,
2 週前,5,,
2 週前,5,全台最大農場,農場
2 週前,5,奶酪很好吃,奶酪 好吃
2 週前,5,很多小動物很適合孩子放風,很多 動物 適合 孩子 放風
2 週前,5,好好玩,好好玩
2 週前,5,,
2 週前,5,漂亮,漂亮
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,3,,
2 週前,5,,
2 週前,5,好好玩,好好玩
2 週前,5,"不太常評論景點但覺得必須要幫這裡平反一下

首先門票確實貴了點但動物是真的多光是鳥園就已經超級可觀各種雉雞和稀有鸚鵡非常精彩就更別說孔雀整個園飛來飛去有的都還能躺在路邊睡覺不怕你走過去其他動物也很精彩迷你馬迷你豬猴子羊駝還有很多蜥蜴個人認為可看性贏六福村但票價只有一半決不算貴啦

然後看到有人批評設備老舊其實論設備是否維護的好光是疫情下還能撐住就已經值得嘉許了

可能吃的東西稍微貴一點但真的就風景區嘛而且比這貴又難吃的店可多了這附近千萬別吃西式簡餐

這麼好的親子景點評價不到4分也是挺可惜",評論 景點 覺得 這裡 平反 一下 門票 動物 鳥園 可觀 雉雞 稀有 鸚鵡 精彩 孔雀 飛來飛去 有的 睡覺 走過去 其他 動物 精彩 迷你 迷你 猴子 羊駝 很多 蜥蜴 認為 六福村 票價 一半 看到 批評 設備 老舊 設備 維護 疫情 撐住 值得 嘉許 東西 風景區 難吃 附近 簡餐 親子 景點 評價 可惜
2 週前,5,,
2 週前,4,在後山也可以觀賞動物真的很難得莊園也很大可以選擇坐免費小火車或租借電動車來遊覽下次可以再去走走,後山 觀賞 動物 難得 莊園 選擇 免費 火車 租借 電動車 遊覽 走走
2 週前,5,,
2 週前,5,,
2 週前,3,來了幾次過去的光景不在孔雀到處都有好奇怪,過去 光景 孔雀 奇怪
2 週前,5,"鄉親200
很讚喔",鄉親
2 週前,5,動物繁多環境清幽,動物 繁多 環境 清幽
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,5,很有趣的地方 值得來,有趣 地方 得來
2 週前,5,打卡換飼料 ,打卡 飼料
2 週前,3,,
2 週前,4,,
2 週前,4,,
2 週前,3,有點舊,
2 週前,5,,
2 週前,5,餵小牛 好玩,小牛  好玩
2 週前,5,,
2 週前,1,限縮了很多地方鳥園也沒了以前還不錯現在相當失望下次不再考慮,限縮 很多 地方 鳥園 以前 不錯 現在 失望 考慮
2 週前,5,,
2 週前,5,動物好可愛,動物 可愛
2 週前,5,,
2 週前,5,有好多動物嘿嘿,好多 動物
2 週前,5,讚啦,
2 週前,5,,
2 週前,5,讚啦,
2 週前,5,讚,
2 週前,5,,
2 週前,5,好山好水好地方,地方
2 週前,5,餐點好吃 園區好玩,餐點 好吃 園區 好玩
2 週前,5,推推,推推
2 週前,5,好玩真好玩,好玩 好玩
2 週前,5,,
2 週前,5,親子遊玩好去處,親子 遊玩 去處
2 週前,5,第一次進來看動物們 莊園很大 決定要來租電動車了 ,第一 進來 動物 莊園 決定 電動車
2 週前,5,推推,推推
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,5,環境很大很乾淨,環境 乾淨
2 週前,5,非常棒,
2 週前,5,五星好評,
2 週前,5,很適合小朋友,適合 小朋友
2 週前,1,,
2 週前,4,,
2 週前,1,"感覺是為了營利而盈利的農場

門票很貴不能折抵任何費用就算了裡面動物看起來都很瘦很病態鯉魚池的餵食機器壞了找不到人反應還好意思收這麼貴的門票
五星好評都是為了換飼料洗的

園區很大 但很多荒廢的場地  只能說這錢花的很冤啊",感覺 營利 盈利 農場 門票 折抵 任何 費用 算了 裡面 動物 病態 鯉魚池 餵食 機器 反應 好意思 門票 好評 飼料 園區 很多 荒廢 場地
2 週前,5, ,
2 週前,5,,
2 週前,5,,
2 週前,5,評論送一份餵食體驗,評論 餵食 體驗
2 週前,5, ,
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,5,連續假期帶小孩來放風看看可愛動物,假期 小孩 放風 看看 可愛 動物
2 週前,5,很棒的地方,地方
2 週前,5,換禮物 ,禮物
2 週前,5,很好玩,好玩
2 週前,5,超棒的親子農場,超棒 親子 農場
2 週前,5,超漂亮的 ,漂亮
2 週前,5,,
2 週前,5,,
2 週前,3,,
2 週前,5,這邊很好玩耶,這邊 好玩
2 週前,5,這邊很好玩喔,這邊 好玩
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,5,,
2 週前,5,讚 ,
2 週前,5,,
2 週前,5,讚讚,讚讚
2 週前,5,好玩,好玩
2 週前,5,,
2 週前,5,讚 ,
2 週前,5,,
3 週前,5,讚喔,
