setTime,star,content,seg_result
1 天前,5,可以搭乘五分糖車體驗早期糖廠文化非常推薦,搭乘 五分糖車 體驗 早期 糖廠 文化 推薦
2 天前,5,,
2 天前,5,烏樹林休閒園區位於台南市後壁區過去曾是糖廠而今日成為了新南瀛勝景八景三勝三園中之一無論是回憶懷舊的鐵道欣賞綻放的蘭花或是到古早糖製作體驗區回憶古早風味都是不錯的選擇,烏樹林 休閒 園區 位於 台南市 後壁區 過去 糖廠 今日 成為 勝景 回憶 懷舊 鐵道 欣賞 綻放 蘭花 古早糖 製作 體驗區 回憶 古早 風味 不錯 選擇
3 天前,5,,
4 天前,5,,
6 天前,4,適合親子散步,適合 親子 散步
1 週前,5,非常好夾一次就中了,
1 週前,5,"很好的體驗
很難有這麼親近大自然的活動嗷",體驗 親近 大自然 活動
1 週前,5,,
1 週前,5,,
2 週前,5,,
2 週前,3,,
2 週前,5,建議坐5分車就好其他套票我認為不值得,建議 其他 套票 認為 值得
2 週前,3,越來越荒涼,荒涼
2 週前,5,,
3 週前,5,,
3 週前,5,,
3 週前,4,,
3 週前,3,,
4 週前,5,剛好看到火車出發,剛好 看到 火車 出發
4 週前,3,"有點無聊 除了有5分車可搭外
沒什麼特別的",無聊 特別
1 個月前,5,五分車 懷古車站,五分車 懷古 車站
1 個月前,5,適合全家大小一起遊玩,適合 大小 遊玩
1 個月前,5,,
1 個月前,5,歌廳秀可以看到精彩的演出也可以看到自己的偶像真的很棒,歌廳秀 看到 精彩 演出 看到 偶像
1 個月前,5,,
1 個月前,4,一張票漲到200有一點小貴,漲到 200 一點 小貴
1 個月前,5,座了時速50公里的台糖小火車是一種很好的體驗特别介紹随車解說員講得實在太好了南部腔很重聽了很貼切讚啦,時速 50 公里 台糖 火車 體驗 介紹 随車 解說員 南部腔 重聽 貼切
1 個月前,2,,
1 個月前,3,,
1 個月前,4,,
1 個月前,3,,
1 個月前,4,,
1 個月前,5,,
1 個月前,4,,
1 個月前,5,,
1 個月前,3,散心的好去處,散心 去處
1 個月前,5,,
1 個月前,5,,
1 個月前,3,"還可以適合走走遊客算多裡面可以買冰吃
可以買票體驗坐火車一趟大概50分鐘
價格感覺有點小貴每個地方都要門票
如果可以便宜一點一定不會沒落下去",適合 走走 遊客 裡面 體驗 火車 50 分鐘 價格 感覺 地方 門票 便宜 落下去
1 個月前,5,,
1 個月前,4,,
2 個月前,5,,
2 個月前,5,,
2 個月前,5,,
2 個月前,3,看歌廳秀懷舊,歌廳秀 懷舊
2 個月前,5,小火車體驗非常棒,火車 體驗
2 個月前,4,"ㄧ個懷舊的車站 也還有在運作的五分車
更是一個三代同遊的好所在",懷舊 車站 運作 五分車 所在
2 個月前,5,,
2 個月前,4,可以買票體驗搭乘五分車喔 挺悠閒的,體驗 搭乘 五分車 悠閒
2 個月前,3,平時人煙寥寥無幾,平時 人煙 寥寥 無幾
2 個月前,3,,
2 個月前,5,,
2 個月前,5,五分車還不錯博物館就差了點買五分車的票就可以記得不要選靠車頭太近的車廂空氣不好,五分車 不錯 博物館 五分車 記得 車頭 車廂 空氣
2 個月前,3,園區保留糖廠古意逛的地方不多但搭5分車還蠻有意思,園區 保留 糖廠 古意 地方 有意思
2 個月前,5,,
2 個月前,3,小時候懷念的地方票價漲了不少設備感覺沒特別維護,小時候 懷念 地方 票價 不少 設備 感覺 特別 維護
2 個月前,4,可以吃冰及搭小火車的糖廠,火車 糖廠
2 個月前,4,,
2 個月前,4,,
2 個月前,4,,
2 個月前,5,,
2 個月前,5,好玩有趣,好玩 有趣
2 個月前,4,體驗歷史文化 不宜在夏日或正中午搭乘火車,體驗 歷史 文化 不宜 夏日 中午 搭乘 火車
2 個月前,2,千萬不要買地震館跟鐵道館的票地震館感覺像廢墟剩台地震體驗設施跟播放著921地震時的影片就沒了只建議搭5分車,地震館 鐵道館 地震館 感覺 廢墟 地震 體驗 設施 播放 921 地震 影片 建議
2 個月前,5,,
2 個月前,4,,
2 個月前,4,"帶小朋友走走逛逛還不錯坐糖鐵的導覽員解說蠻有趣的
吃的東西不多冰的種類也不多",小朋友 走走 逛逛 不錯 糖鐵 導覽員 解說 有趣 東西 種類
2 個月前,4,,
2 個月前,4,"不知道是不是季節來錯了坐在五分車上所看到的景色都是沒種植物的感覺
有點荒涼",知道 季節 來錯 五分車 看到 景色 植物 感覺 荒涼
2 個月前,5,台車很好玩物超所值,台車
3 個月前,4,希望有賣便當,希望 便當
3 個月前,5,,
3 個月前,3,導覽做的不錯,導覽 不錯
3 個月前,4,"棒棒的
賣冰的老人超爛的不要去買",棒棒 老人
3 個月前,3,人潮少可看性減少無法耗時間等五分車可惜,人潮 可看性 減少 時間 分車 可惜
3 個月前,5,,
3 個月前,4,,
3 個月前,4,,
3 個月前,3,"剛好假日遇補班算平日約逛15分鐘
免門票逛某些館或搭五分車要100
服務態度不錯親切
環境較老舊髒亂","剛好 假日 補班 平日 15 分鐘 門票 某些 五分車 100
 服務 態度 不錯 親切 環境 老舊 髒亂"
3 個月前,5,,
3 個月前,3,,
3 個月前,5,,
3 個月前,5,,
3 個月前,5,,
3 個月前,4,,
3 個月前,4,,
3 個月前,3,,
4 個月前,4,,
4 個月前,4,,
4 個月前,3,風景還好但似乎缺乏管理,風景 還好 缺乏 管理
4 個月前,3,"帶毛小孩是還不錯
撇除毛小孩則是淡淡的哀傷",帶毛 小孩 不錯 撇除 小孩 淡淡 哀傷
4 個月前,4,充滿濃濃懷舊情懷的火車站,充滿 濃濃 懷舊 情懷 火車站
4 個月前,1,,
4 個月前,5,,
4 個月前,2,,
4 個月前,4,回味小時候情境糖鈇,回味 小時候 情境
4 個月前,4,,
4 個月前,4,,
4 個月前,4,很棒的回憶,回憶
4 個月前,5,,
4 個月前,5,,
4 個月前,4,,
4 個月前,4,"很悠閒的地方但好幾年都是這樣
如果有活動會比較熱鬧",悠閒 地方 好幾 這樣 活動 熱鬧
4 個月前,5,,
4 個月前,5,,
4 個月前,3,有五分車可以搭其他就走走逛逛沒什麼特別的,五分車 其他 走走 逛逛 特別
4 個月前,5,"很適合排個午後時間來坐坐小火車小孩會很開心
五分車來回繞一圈時間大概50分鐘建議上車前先上廁所忘記了也沒關係到站會停約十分鐘讓乘客上廁所跟買點心吃
小火車遊園沿途風景是沒什麼但就是很特別的體驗呀
園區也有地震館可以參觀還有最重要的吃冰啊",適合 午後 時間 坐坐 火車 小孩 開心 分車 來回 時間 50 分鐘 建議 上車 上廁所 忘記 沒關係 分鐘 乘客 上廁所 點心 火車 遊園 沿途 風景 特別 體驗 園區 地震館 參觀 重要
4 個月前,4,"第一次來因平日人數不夠所以不發車
今日造訪剛好碰到有團專門來坐車
且假日本來就有車班
車上還有導覽解說運氣很好
搭乘五分車是讓小孩不錯的體驗",第一 平日 人數 發車 今日 造訪 碰到 專門 坐車 日本 車班 導覽 解說 運氣 搭乘 五分車 小孩 不錯 體驗
5 個月前,5,"烏樹林這個地方的火車體驗是一定要坐的
很少火車會開離園區烏樹林是其中一個
雖然不大卻算好玩
可以去走走",烏樹林 地方 火車 體驗 很少 火車 開離 園區 烏樹林 好玩 走走
5 個月前,5,,
5 個月前,5,,
5 個月前,4,"五分車加上導覽非常有趣若無導覽可能會覺得路途遙遠
加上地震館及鐵道館半天就逛完了",五分車 導覽 有趣 導覽 覺得 路途 遙遠 地震館 鐵道館 逛完
5 個月前,5,空間寬廣樹木多元繁茂又有小火車慢遊欣賞風光太讚了,空間 寬廣 樹木 多元 繁茂 火車 欣賞 風光
5 個月前,3,五分車還OK鐵道館跟地震館就不值得買票,五分車 鐵道館 地震館 值得 買票
5 個月前,4,,
5 個月前,5,,
5 個月前,4,,
5 個月前,4,假日不多人遊覽車團客五分車較多人一趟來回接近40分終點有設置攤販歷史環境居多一部分較未保養有設置熱水茶水間小孩喝奶方便,假日 遊覽 車團 五分車 來回 接近 40 終點 設置 攤販 歷史 環境 居多 部分 保養 設置 熱水茶 水間 小孩 方便
5 個月前,5,,
5 個月前,5,,
5 個月前,4,親子休閒好地方,親子 休閒 地方
5 個月前,4,五分車有導覽和解說沒搭過的話值得搭搭看星期日遊客也不多感覺有點沒落了鐵道館很多歷史展品很有年代感可惜展覽環境維護的不是很好,五分車 導覽 解說 值得 搭搭 星期日 遊客 感覺 鐵道館 很多 歷史 展品 年代感 可惜 展覽 環境 維護
5 個月前,3,假日到訪散客人數不算多但是有團客園內有餐廳但沒有體驗用餐園內佔地頗大小朋友跑跑跳跳還可以沒什麼特別的設施古色古香的懷舊車站非常有歷史的痕跡5分車體驗整體來說還可以不算太差開放式的車廂在秋天的時候乘坐很舒適坐車放空或者聽聽導覽是個不錯的體驗小朋友也感到很新鮮五分車路線沿路幾乎都是介紹植物居多跟我原本預期的有點落差以為是會看到更多歷史相關的設施但是叩嘍叩嘍的看看花花樹樹也是很愜意5分車發車後會停靠一個車站之後車頭會掉頭往回走回園區內停靠站有些許攤販多數賣麥芽糖烤香腸等等的小吃沒有太特別之處整體體驗來說可以來一次試試看建議天涼的時候來可能比較不會太熱喔,假日 散客 人數 客園 餐廳 體驗 餐園 佔地 小朋友 跑跑 跳跳 特別 設施 古色古香 懷舊 車站 歷史 痕跡 體驗 整體 車廂 秋天 時候 乘坐 舒適 坐車 放空 聽聽 導覽 不錯 體驗 小朋友 感到 新鮮 五分車 路線 介紹 植物 居多 預期 落差 以為 看到 更多 歷史 相關 設施 叩嘍 叩嘍 看看 花花樹樹 愜意 發車 停靠 車站 之後 車頭 掉頭 走回 園區 停靠 些許 攤販 多數 麥芽糖 香腸 小吃 特別 整體 體驗 試試 建議 時候
5 個月前,5,,
5 個月前,5,糖廠腹地大烏樹林小火車老少咸宜糖廠冰棒一定要吃,糖廠 腹地 烏樹林 火車 老少咸宜 糖廠 冰棒
5 個月前,5,放鬆遛小孩,放鬆 小孩
5 個月前,5,,
5 個月前,4,,
5 個月前,3,懷舊的糖廠而已,懷舊 糖廠
5 個月前,5,,
6 個月前,5,,
6 個月前,5,,
6 個月前,5,"來坐五分車

是蠻特別的體驗

不過因為是開放式車廂

夏天應該會",五分車 特別 體驗 車廂 夏天
6 個月前,5,,
6 個月前,3,,
6 個月前,4,,
6 個月前,4,,
6 個月前,5,,
6 個月前,4,,
6 個月前,4,,
