setTime,star,content,seg_result
1 小時前,5,,
5 小時前,1,,
6 小時前,5,精彩的展覽和展場規劃,精彩 展覽 展場 規劃
7 小時前,5,不錯的設施現代但仍然有保守的環境,不錯 設施 現代 保守 環境
1 天前,5,,
2 天前,4,,
2 天前,5,,
2 天前,4,"門票便宜展覽豐富

超出建築",門票 便宜 展覽 豐富 超出 建築
3 天前,2,地方不大只有面向長安西路一排兩層樓房格局很好但展出內容和國外有相當差距,地方 面向 長安西路 樓房 格局 展出 內容 國外 相當 差距
4 天前,5,早期的北市府古色古香的巴洛克建築見證了大稻埕繁華風光歷史現今內部陳設仍保有貴族官家的風味讓人回味無窮,早期 北市府 古色古香 建築 見證 大稻埕 繁華 風光 歷史 現今 內部 陳設 保有 貴族 官家 風味 回味 無窮
4 天前,5,剛好去看超出建築田中央七位藝術家聯展很棒的展覽場佈也都還不錯,剛好 超出 建築田 中央 藝術家 聯展 展覽 場佈 不錯
4 天前,5,,
5 天前,1,,
5 天前,3,,
5 天前,5,讚,
5 天前,5,,
6 天前,4,,
1 週前,4,"不定時都會有不同的展覽
館內人員說話比較沒有溫度",定時 不同 展覽 人員 說話 沒有 溫度
1 週前,5,"非常好逛的一個地方
建議停留時間1.52小時",地方 建議 停留 時間 1.52 小時
1 週前,5,"門票 100
學生票 50
可以line pay

冷氣還不錯
服務人員都很親切
是個平常可以去逛逛的地方",門票 學生票 冷氣 不錯 服務 人員 親切 平常 逛逛 地方
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,1,,
1 週前,5,環境很好動線不夠明確,環境 動線 明確
1 週前,4,目前的展覽展示了台灣建築師與世界其他城市相比這是一個較小的博物館除非您對他們當前的展覽感興趣否則不值得繞道而行或作為遊客的目的地他們有或者我錯過了他們的永久收藏品嗎,目前 展覽 展示 台灣 建築師 世界 其他 城市 相比 博物館 當前 展覽 感興趣 值得 繞道 作為 遊客 目的地 錯過 永久 收藏品
1 週前,4,,
1 週前,5,,
1 週前,4,建築本身是古蹟所以很漂亮很有味道,建築 古蹟 漂亮 味道
2 週前,4,位置在市區靠近BTS出行方便門票費用為100TWD零錢包寄存櫃費用 10TWD大多數作品更具建築性,位置 市區 靠近 出行 方便 門票 費用 100 零錢包 寄存櫃 費用 大多數 作品 建築性
2 週前,3,這次去看一到展覽視頻名宜蘭視頻在切豬肉切了5分鐘 受不了跑開了回來再看在路邊吃飯1分鐘後我放棄了這算藝術吧誰不會拍,展覽 視頻 宜蘭 視頻 豬肉 分鐘 受不了 跑開 回來 吃飯 分鐘 放棄 藝術
