setTime,star,content,seg_result
3 小時前,1,我承認我沒有做功課非常的後悔只是剛好有時間想帶小小孩去動物園看看去過之後再也不會去第二次停車場走上動物園邊只有一條人行道剛走進去還不知道有獼猴一堆直接在中間等肥羊的獼猴完全前進後退都沒辦法只能經過牠們強烈建議園方派人手特別提醒所有走上去的人不是只有管理園區的獼猴高雄天氣較炎熱看到飲料不免買一杯完全不知情的狀況下獼猴直接跳到我身上搶飲料我叫了一聲後34隻獼猴圍過來兇狠的哈氣還想翻我包包內的東西趕快牠要什麼都給祂再快速前進小小孩在旁邊大哭 ,承認 功課 後悔 時間 小孩 動物園 看看 之後 第二 停車場 走上 動物園 人行道 走進去 知道 獼猴 直接 中間 肥羊 獼猴 前進 後退 沒辦法 經過 強烈 建議 園方 人手 特別 提醒 所有 走上去 管理 園區 獼猴 高雄 天氣 炎熱 看到 飲料 知情 狀況 獼猴 直接 跳到 飲料 34 獼猴 圍過來 兇狠 包包 東西 快速 前進 小孩 旁邊 大哭
3 小時前,4,迷你動物園,迷你 動物園
4 小時前,5,,
5 小時前,4,,
7 小時前,4,,
7 小時前,4,"2023425下午來的還是有先預約不確定現場可不可以買票了目前全票40優惠票20
然後真的很熱防曬備品要準備好建議帶小電風扇也建議要帶水來補充水分 ","2023425 下午 預約 確定 現場 買票 目前 全票 40 優惠票 20
 防曬 備品 準備好 建議 電風扇 建議 補充 水分"
8 小時前,4,,
11 小時前,3,還是有很大的進步空間,進步 空間
12 小時前,5,,
15 小時前,5,最近多了熊貓館跟水豚君館還有即將開業咖啡館鳥園的孔雀超美園區蠻大有遊園車還有要注意猴出沒除了打劫還是打劫注意安全總是好的,最近 熊貓館 水豚君館 開業 咖啡館 鳥園 孔雀 超美 園區 遊園車 注意 出沒 打劫 打劫 注意 安全
15 小時前,4,"區域規劃完善
可從多種角度觀賞動物
野生獼猴出沒算是一種特色趣味 ",區域 規劃 完善 角度 觀賞 動物 獼猴 出沒 算是 特色 趣味
15 小時前,3,,
19 小時前,3,感覺裡面的動物都有憂鬱症最開心的感覺是河馬,感覺 裡面 動物 憂鬱症 開心 感覺 河馬
1 天前,5,,
1 天前,5,,
1 天前,3,,
1 天前,4,,
1 天前,4,壽山的動物很多但最多的還是野生獼猴請大家前往時不要帶手搖飲或是食物包包都最好不要手提以策你的安全和心靈 ,壽山 動物 很多 最多 獼猴 前往 搖飲 食物 包包 手提 安全 心靈
1 天前,5,,
1 天前,3,白老虎瘦到皮包骨實在可憐,白老虎 皮包骨 可憐
1 天前,4,注意野生獼猴會搶食,注意 獼猴 搶食
1 天前,4,,
1 天前,5,,
1 天前,5,野生猴子很多,猴子 很多
2 天前,5,,
2 天前,4,,
2 天前,4,動物有點可憐,動物 可憐
2 天前,5,,
2 天前,4,"動物種類居多雖然比較小但慢慢走的話兩三個小時不是問題
比較煩野生猴子的問題一不小心就可能被搶走飲料和食物但路上或廣播都有人提醒
比較不滿意的是衛生問題有些髒亂尤其是梅花鹿和非洲動物區域部分 ",動物 種類 居多 慢慢 兩三 小時 問題 猴子 問題 小心 搶走 飲料 食物 廣播 提醒 滿意 衛生 問題 髒亂 梅花鹿 非洲 動物 區域 部分
2 天前,1,網路預約制卻又開放現場購票停車場位置不夠路邊也不能停車假日又限制只能單向通行導致沒有位置停車要繞整座山下去然後跟你說要坐公車上去結果回程公車的路線不一樣..遊客如果不想坐著公車遊一圈的話要下車走路如果停山下大概走15分如果停在壽山半路那間廟等於要爬山一家老小走了那麼長的路又要走陡坡上去開車..這規劃真的很不好要吸引遊客觀光應該也要做好接駁措施,網路 預約制 開放 現場 停車場 位置 停車 假日 限制 通行 導致 沒有 位置 停車 公車 上去 回程 公車 路線 一樣 遊客 公車 下車 走路 15 壽山半路 等於 爬山 老小 陡坡 開車 規劃 吸引 遊客 觀光 做好 接駁 措施
2 天前,3,動物都只有一直隻跟之前沒什麼變化只是多了空中走道,動物 之前 變化 空中 走道
2 天前,4,,
2 天前,3,需要先預定門票園區路線規劃沒有很好有一些攤位賣食物廁所很乾淨園區動物多為單隻感覺很孤單天氣太熱動物也都不出來園區和動物活動的範圍都不大園區內有很多猴子食物要保管好,需要 預定 門票 園區 路線 規劃 一些 攤位 食物 廁所 乾淨 園區 動物 感覺 孤單 天氣 動物 出來 園區 動物 活動 範圍 園區 很多 猴子 食物 保管好
2 天前,3,"票價還是很親民

園區裡動線可以標示再明確一點 ",票價 親民 園區 動線 標示 明確
2 天前,5,,
2 天前,5,,
2 天前,3,"重新開放後第一次去需要預約
多了一些走道跟建築物但動物種類感覺變好少都在走路跟尋找動物 ",開放 第一 需要 預約 一些 走道 建築物 動物 種類 感覺 好少 走路 尋找 動物
2 天前,3,"沒什麼動物
猴子很多
被搶了雞蛋糕
已經藏起來了還一直跟",動物 猴子 很多 蛋糕 藏起來
2 天前,1,交通管制不好,交通 管制
2 天前,1,停車位難道不能跟著預約時一起預約嗎沒預約到停車位的自然就不會開車上山這有很困難嗎,停車位 預約 預約 預約到 停車位 開車 上山 困難
2 天前,5,,
2 天前,3,該整理一下的應該是動物們,整理 一下 動物
2 天前,5,滿適合親子來走走看看動物,適合 親子 走走 看看 動物
2 天前,5,整治後變得相當棒園區不大但規劃的很漂亮動物感覺也有被妥善照顧野生獼猴很多要注意不要有提袋及手拿食物他們的攻擊性很強會搶奪食物,整治 相當 園區 規劃 漂亮 動物 感覺 妥善 照顧 獼猴 很多 注意 提袋 食物 攻擊性 搶奪 食物
2 天前,5,親子同遊景點,親子 景點
2 天前,5,,
2 天前,5,,
2 天前,2,動物跟之前比少太多了,動物 之前 太多
2 天前,1,停車場太小沒位子停 只好去別的地方請改進,停車場 位子 別的 地方 改進
2 天前,5,"我希望未來能將壽山動物園2.0變得稍微更自然化一點

1.友善動物區內的柵欄單樁全數拆除太陽熊展場內舍全數拆除改建成友善動物區的超大空間法拉貝拉馬全數搬到友善動物區 ",希望 未來 壽山 動物園 2.0 自然化 一點 友善 動物區 柵欄 全數 拆除 太陽熊 展場 內舍 全數 拆除 改建成 友善 動物區 空間 全數 搬到 友善 動物區
2 天前,5,"高雄鼓山景點

目前購票採全預約制 ",高雄 鼓山 景點 目前 預約制
