setTime,star,content,seg_result
3 小時前,5,"悼念大師...感謝大師留下的一切美好...
在走進朱銘美術館之前原本還擔心會不會太文藝或是太難懂但從門口就開始一連串的驚喜雕塑品雖然看起來是堅硬的但大師所創作的作品活靈活現彷彿是有生命隨時會動起來的寬廣的場域每個角落有不同的故事上演著值得放慢腳步細細品味團隊也很用心不斷規畫各種有意思的活動讓大家來體驗雖然這裡離金山市區有段距離但非常推薦大家來這認識大師傳奇的一生",悼念 大師 感謝 大師 留下 一切 美好 走進 美術館 之前 擔心 文藝 難懂 門口 開始 驚喜 雕塑品 堅硬 大師 創作 作品 活靈活現 生命 動起來 寬廣 場域 角落 不同 故事 上演 值得 放慢 腳步 細細 品味 團隊 用心 規畫 有意思 活動 體驗 這裡 金山 市區 距離 推薦 認識 大師 傳奇 一生
23 小時前,5,大師 安息 藝術長存,大師 安息 藝術 長存
23 小時前,5,"當第一次造訪課本上的地方感動不言而喻
願大師一路好走到沒有病痛的地方",第一 造訪 課本 地方 感動 不言而喻 大師 走到 沒有 病痛 地方
1 天前,4,,
1 天前,4,,
1 天前,5,永世長存 朱老,長存
1 天前,5,美好的作品永留於世,美好 作品 永留
1 天前,5,已經第三次美術館 願大師一路好走,第三 美術館 大師
2 天前,5,安息,安息
2 天前,5,2023423 國寶雕刻大師朱銘在家輕生 享壽85歲 大師一路走好,2023423 國寶 雕刻 大師 輕生 享壽 85 大師 走好
2 天前,5,"以前在學校看到朱銘大師的飛撲作品我就從兩隻底下走過去果不其然被二一了...
不過每次看朱銘大師的雕塑都會被震撼到
感謝大師對藝術的貢獻一路走好",以前 學校 看到 大師 飛撲 作品 底下 走過去 果不其然 二一 大師 雕塑 震撼 感謝 大師 藝術 貢獻 走好
2 天前,5,當代藝術園區,當代 藝術 園區
2 天前,5,"太極的石雕 只要看過一次
就會一直深刻留在腦海裡",太極 石雕 看過 深刻 留在 腦海
2 天前,5,大師 一路好走 ,大師
3 天前,5,,
3 天前,5,,
3 天前,4,,
4 天前,5,,
5 天前,5,小朋友繞一圈玩的很開心很特別能欣賞到不同氛圍的作品,小朋友 開心 特別 欣賞到 不同 氛圍 作品
5 天前,5,"園區很大室內+室外空間展區共展示朱銘大師的兩千多件作品新作展是人間系列的美女走馬看花也需兩個鐘頭吧建議跟隨1030的導覽雕塑藝術的愛好者應該可以泡一整天有咖啡廳和餐廳

大眾運輸只有台灣好行皇冠北海岸線的小巴士可達目前只行駛週六週日兩天每兩小時一班900及1100從淡水捷運站發車",園區 空間 展區 展示 大師 兩千多 作品 新作展 人間 系列 美女 走馬看花 鐘頭 建議 跟隨 1030 導覽 雕塑 藝術 愛好 咖啡廳 餐廳 運輸 台灣 好行 皇冠 北海岸線 巴士 目前 行駛 週六 週日 小時 900 1100 淡水 捷運站 發車
6 天前,4,,
6 天前,5,,
1 週前,5,,
1 週前,4,餐點部不給開水看人認識的給不認識的告訴你飲水機在另一邊.期待服務要改進.,餐點部 開水 認識 認識 告訴 飲水機 期待 服務 改進
1 週前,1,花錢進去的沒錯吧靠近一點看東西有錯嗎也沒有碰到東西啊工作人員一副我欠他錢一樣走過來說不要靠近我是花錢進來的不是免費入場的莫名奇妙有這種素質的員工把參觀的心情全部弄差,花錢 進去 靠近 一點 東西 碰到 東西 工作 人員 一樣 走過來 靠近 花錢 進來 免費 入場 莫名 奇妙 素質 員工 參觀 心情 全部 弄差
1 週前,3,,
1 週前,3,今日兩家人 4大4小 前往感覺只適合散步看風景腹地的所有草皮邊界圍了矮欄杆沒看見告示牌說明可以跨越到草皮上也沒說不可跨越現場沒看見遊客跑到草皮上所以我們也就沒到草皮上玩了感覺很可惜適合欣賞美術的人來玩也適合父母親推著小baby 嬰兒車來看風景若是要遛小孩跑跑跳跳滾草皮要再研究確認一下還有沒有什麼好玩的設施,今日 家人 大4 小  前往 感覺 適合 散步 風景 腹地 所有 草皮 邊界 欄杆 看見 告示牌 說明 跨越 草皮 跨越 現場 看見 遊客 跑到 草皮 草皮 感覺 可惜 適合 欣賞 美術 適合 父母親 嬰兒車 風景 小孩 跑跑 跳跳滾 草皮 研究 確認 一下 好玩 設施
