name,setTime,star,content
NAKA CHEN,1 週前,5,畫的非常寫實
Lin佑哥,1 個月前,5,"懷舊的彩繪故事牆，是一面寬11米、高4米的磚牆彩繪，最早是永靖日新戲院後台的牆面，遷移後原址成了黑貓茶室，沒多久旁邊開始經營寶島旅社，這區曾是熱鬧繁榮的夜生活所在，又叫後街。
不過隨著時間的變遷，漸漸的沒落，繁華不再～邀請了在地畫家 蔣鴻銘先生進行彩繪，繪出這面永靖人記憶中的繁華年代！"
y Y,3 個月前,5,
Alex Yun,3 個月前,5,一些牆面畫，路過可欣賞~
蔡君,3 個月前,2,
D H,3 個月前,5,懷舊的彩繪故事牆，永靖故事牆，是一面寬11米、高4米的磚牆彩繪，最早是永靖日新戲院後台的牆面，遷移後原址成了黑貓茶室，沒多久旁邊開始經營寶島旅社，這區曾是熱鬧繁榮的夜生活所在，又叫後街，不過隨著時間的變遷，漸漸的沒落，繁華不再～邀請了在地畫家 蔣鴻銘先生進行彩繪，繪出這面永靖人記憶中的繁華年代！
KuoQin Yan,6 個月前,5,來過好幾次囉！
shihyu Lin,6 個月前,5,"2023/01
永靖版清明上河圖"
Ali羅保恩,7 個月前,5,
賴承歌,7 個月前,5,蠻漂亮的牆壁畫...
曾啟祐,8 個月前,4,
宸培,9 個月前,5,很棒 有在地特色，雖然各地都有彩繪牆，但是 永靖的畫的很棒
Hiraeth,9 個月前,5,
張志清,9 個月前,5,
封靈（被寵壞的瘋癲蠢妹）,10 個月前,5,橋在警察局隔壁，還有一條小巷子也有畫，可以問店家
鄭東榮,10 個月前,3,
張菱娟,11 個月前,4,天氣很熱！文化之旅，有特色
吳素珍,11 個月前,4,
神奇大師兄（神奇大師兄）,11 個月前,5,古早味鄉土牆壁畫，好幾年前就來過了，現在更豐富！建議一早就來，比較好停車，仔細欣賞畫作👍 …
喵。帶著你的眼睛去旅行,1 年前,4,"簡單的景點，大概10分鐘可以拍攝逛完
位在一旁的道路內，停車於路邊，
圖案都是很有懷舊氣息的圖案，
蠻有物外之趣的內容。"
HU阿嫲,1 年前,5,
魏新倫,1 年前,5,能依據紅磚的特色，創造舊時街景的意象
吳宗哲,1 年前,4,
謝明凱,1 年前,3,
劉福君,1 年前,3,
Jaguar Liao,1 年前,3,
Angus Chang,1 年前,4,
work chris,1 年前,5,都市記憶的老故事
Sabrina,1 年前,4,"停車不便，牆面畫現在也沒那麼多了，
那天只找到一些。
快閃一下就離開了。"
詹Piepie,1 年前,3,路過可以來拍拍照，裡頭人物感覺很像是知名人物，故事牆不大，畫風也很有特色。
daihaz,1 年前,3,售票小姐服務差，犯錯承認錯誤很難嗎？
鍾文權,1 年前,4,年代的沉澱，大師手筆栩栩如生，很棒! 可惜只有一面牆，空間不大。
王佳琪,1 年前,5,"滿有藝術價值的，小巷旁邊的人和真人等高，有時路過還會以為真的有流氓站在那呢🤣
附近的牆面也都有畫，可以到處找看看 …"
林靜誼,1 年前,3,走過路過可以拍拍 經典不是很大 牆面畫的還可以而已
Eddie C,1 年前,4,"懷舊壁畫，
思古情幽！"
陳美華,1 年前,3,"愛好拍彩繪村的朋友,可以在永靖巷道內走走!"
蔡佳政,1 年前,4,
灰沁,1 年前,4,蠻漂亮的牆
石榮泰,1 年前,4,如果能結合永靖老街，半日遊的好選擇！故事牆故事生動！彩繪傳神栩栩如生！停車可至城腳媽停車場。
8車-張凱翔,1 年前,5,
一革命黨,1 年前,3,就可以隨手拍拍的景點
盛元蕭,1 年前,4,
林雅玲,1 年前,3,
wen huang,2 年前,5,知名畫家手作
野蓮遊歹丸,2 年前,4,近看有點兒恐怖，很可惜一個古早味的地方，沒有好好用心經營
尹默,2 年前,5,
Andy,2 年前,5,
雲名立,2 年前,5,周遭有點沒有維護好，但是至少牆上還蠻完整的
Rachel Ko,2 年前,2,原本以為有一條牆，結果就只有一面牆！畫作很漂亮，可以下來拍一下。但路過也沒關係 因為巷內有點小
shandi chen喔喔,2 年前,5,
Michael C (MIC),2 年前,5,回到過去的感覺
陳伯烱,2 年前,5,認識永靖歷史的地方
郭銘書,2 年前,4,
Sunny,2 年前,5,畫得很有意思
莊浩澤,2 年前,5,
Chia-Yin Huang,2 年前,5,
黃亮慈,2 年前,5,
李雲月,2 年前,5,
陳大大,2 年前,4,小景點。可以欣賞拍照打卡的地方。
Seat Chou,2 年前,4,可惜週邊都沒相關的導覽文字
Yu Wang,2 年前,4,不錯，不枉此行
黃彥宗,2 年前,5,
CP Su,2 年前,4,對於單獨訪問來說有點太小了！不過，與附近的花園一起遊覽的好地方！
陳勁言,2 年前,5,
Her紫煙,2 年前,4,永靖平凡街道邊的懷舊壁畫，原來是在地畫家為舊時代的日新戲院所創作的。個人覺得畫的非常好，也很喜歡這樣的美感角落。 ^•^附近不好停車，要自行找路邊空地停車。
十庫克山,2 年前,3,🐢🐢🐣🐓 …
Smile Liao,2 年前,5,
許清吉,2 年前,4,雖然只是一面牆，但畫的相當精彩。
張翔宇,2 年前,5,
Ya Ya,2 年前,4,大師作品
