setTime,star,content,seg_result
4 小時前,5,美麗的地方可以進行戶外活動..,美麗 地方 進行 戶外 活動
5 小時前,5,不錯,不錯
1 天前,5,旅遊好所在,旅遊 所在
1 天前,5,桃園人的後花園看山賞花的好所在呼吸著都市沒有的新鮮空氣品嚐著復興區特有的山產美味還可購買香氣十足的香菇當伴手禮歡迎大家來玩,桃園人 後花園 所在 呼吸 都市 沒有 新鮮 空氣 品嚐 復興區 山產 美味 購買 香氣 十足 香菇 伴手禮 歡迎
2 天前,5,,
2 天前,5,放鬆,放鬆
3 天前,5,,
3 天前,3,,
3 天前,5,,
3 天前,5,一個可以親近大自然放鬆的好地方,親近 大自然 放鬆 地方
4 天前,3,蔣公眾多的行館之一,眾多 行館
4 天前,4,,
4 天前,4,,
4 天前,5,,
5 天前,5,,
6 天前,3,,
6 天前,4,可以來呼吸一下新鮮空氣看看山景吃山產,呼吸 一下 新鮮 空氣 看看 山景 山產
6 天前,5,,
6 天前,5,台灣的歷史過程之一凡走過必留下痕跡從歴史角度窺古探今新溪口吊橋及思親亭看到當年蔣總統的思鄉與思親而戰備燧道則是元首行館之必要目前則以彩繪訴說當年歷史行館則成為史料及老照片展示館這個園區規劃完整每天還有2場免費解說想要了解台灣部分過往這裡也是歷史之一,台灣 歷史 過程 走過 留下 痕跡 歴史 角度 新溪口 吊橋 思親亭 看到 當年 總統 思鄉 思親 備燧道 元首 行館 必要 目前 彩繪 訴說 當年 歷史 行館 成為 史料 照片 展示館 園區 規劃 完整 免費 解說 想要 了解 台灣 部分 過往 這裡 歷史
1 週前,4,,
1 週前,5,,
1 週前,4,,
1 週前,5,"空氣好也是

買香菇的地方",空氣 香菇 地方
1 週前,4,,
1 週前,4,海天一色美不勝收,美不勝收
1 週前,4,,
1 週前,5,很漂亮,漂亮
1 週前,5,風景好環境佳離商圈近又可學到歷史知識強烈推薦,風景 環境 佳離 商圈 學到 歷史 知識 強烈 推薦
1 週前,3,,
1 週前,3,適合散心休閒的好地方如規劃到此一遊需將周邊景點納入較為充實,適合 散心 休閒 地方 規劃 周邊 景點 納入 充實
1 週前,5,,
1 週前,5,,
1 週前,4,,
1 週前,5,老少咸宜行館維護的很好散步很清幽帶著一家大小來到這很讓人放鬆,老少咸宜 行館 維護 散步 清幽 大小 來到 放鬆
1 週前,5,,
1 週前,3,,
1 週前,4,,
1 週前,5,,
1 週前,4,,
1 週前,4,"大門口對面派出所旁有少量免費停車格

中正路快到大門口右轉有收費停車 ",大門口 對面 派出所 少量 免費 停車格 中正路 大門口 右轉 收費 停車
2 週前,5,好的,
2 週前,5,,
2 週前,5,新溪口吊橋,新溪口 吊橋
2 週前,5,,
2 週前,5,,
2 週前,4,散心走走的好地方,散心 走走 地方
2 週前,5,此處風景優美且水蜜桃冰沙值得推薦,風景 優美 水蜜桃 冰沙 值得 推薦
