setTime,star,content,seg_result
3 小時前,5,"有市集
二樓可以治療低頭症候群
頂樓有咖啡和花園.**",市集 二樓 治療 低頭 症候群 頂樓 咖啡 花園
4 小時前,5,,
8 小時前,4,,
11 小時前,5,,
1 天前,5,有很多藝文活動環境維護很好,很多 活動 環境 維護
1 天前,5,整個環境非常的舒適空間很大空中花園步道可以跟情侶一起漫步也適合拍照一樓有不少文青商品進駐可以逛逛殺時間,環境 舒適 空間 空中 花園 步道 情侶 漫步 適合 拍照 一樓 不少 文青 商品 進駐 逛逛 時間
1 天前,5,,
1 天前,5,,
1 天前,5,,
1 天前,5,廳院內十分舒適人員親切環境乾淨,廳院 舒適 人員 親切 環境 乾淨
1 天前,5,,
1 天前,4,曲牆工法 特色建築 亮點在設計與結構,曲牆 工法 特色 建築 亮點 設計 結構
1 天前,5,,
1 天前,5,照燒雞扒有水準 ,燒雞扒 水準
2 天前,5,,
2 天前,5,,
2 天前,5,很有特色的建築台中地標美不勝收,特色 建築 地標 美不勝收
2 天前,5,,
2 天前,5,文藝氣息濃厚,文藝 氣息 濃厚
2 天前,5,散步散心好去處,散步 散心
2 天前,5,,
2 天前,4,寬敞舒適的環境,寬敞 舒適 環境
2 天前,5,,
2 天前,4,"Lev 非常精彩的小提琴獨奏
有人說很怕我睡著 ",精彩 小提琴 獨奏 睡著
2 天前,5,,
2 天前,5,空間大 可以舒適的沈浸在其中,空間 舒適 沈浸
2 天前,5,,
3 天前,5,,
3 天前,5,,
3 天前,5,,
3 天前,5,非常漂亮的建築景點裡面販售的紀念品也非常獨特精緻喔,漂亮 建築 景點 裡面 販售 紀念品 獨特 精緻
3 天前,5,美麗的建築和屋頂的城市美景很多美麗的照片的機會工作人員很友好樂於助人它在一個非常好的街區,美麗 建築 屋頂 城市 美景 很多 美麗 照片 機會 工作 人員 友好 樂於助人 街區
3 天前,4,很好拍照,拍照
3 天前,5,我們仍然可以在晚上參觀劇院散步的好地方可以進入他們的屋頂花園......,晚上 參觀 劇院 散步 地方 進入 屋頂 花園
4 天前,4,,
4 天前,5,,
4 天前,5,,
4 天前,5,,
4 天前,5,夜晚也有它的美,夜晚
4 天前,5,上六樓為七期夜景而來,六樓 夜景
4 天前,3,坐位窄到爆,坐位
4 天前,5,免費參觀裡面由很多曲面的牆組成很像走在洞窟的感覺一樓有販賣文創商品和吃的二樓的牆上有裝置藝術五樓則是展覽和餐廳頂樓空中花園有種一些花景色也很不錯,免費 參觀 裡面 很多 曲面 組成 洞窟 感覺 一樓 販賣 商品 二樓 裝置 藝術 五樓 展覽 餐廳 頂樓 空中 花園 一些 景色 不錯
4 天前,5,,
4 天前,5,,
4 天前,5,"散步的好地方
偶爾有不錯的音樂會場次",散步 地方 不錯 音樂會 場次
4 天前,4,市集很棒,市集
4 天前,4,非常有特色的建築設計 內部結構號稱全無直角 大廳有流水蜿蜒 其中高挑的中空擺飾 散步 休息 非常宜人 最重要的是開放空間 進出都不管制 户外的喷水池定時表演 水面倒影更加顯示台中的迷人夜景,特色 建築 設計 內部 結構 號稱 全無 直角 大廳 流水 蜿蜒 高挑 中空 擺飾 散步 休息 宜人 重要 開放 空間 進出 管制 户外 喷水池 定時 表演 水面 倒影 顯示 台中 迷人 夜景
4 天前,5,"頂樓空中花園超級漂亮
內部裝潢很有氣氛
內部可以免費參觀
算台中必到景點之一",頂樓 空中 花園 漂亮 內部 裝潢 氣氛 內部 免費 參觀 台中 景點
4 天前,5,"哦多麼壯觀的景象
伊東豐雄的歡樂建築
軸和顏色大膽
還有凹陷的窗戶

免費漫遊不收費
在每一層樓天啊
但是屋頂花園哦那麼整潔
是樂趣無可比擬的地方

建築的曲線和曲折
給它一份異想天開的幸福
但他們看起來很武斷
哦伊東豐雄完全相反

我們確實停留了三個小時
欣賞雜亂無章的小擺設亭
雕塑般的樓梯和圓圈
多麼歡樂和歡笑多麼有趣",壯觀 景象 豐雄 歡樂 建築 顏色 大膽 凹陷 窗戶 免費 漫遊 收費 屋頂 花園 整潔 樂趣 地方 建築 曲線 曲折 異想天開 幸福 武斷 豐雄 相反 停留 小時 欣賞 雜亂無章 擺設 雕塑 樓梯 圓圈 歡樂 歡笑 有趣
5 天前,5,,
5 天前,5,來這邊看經典法文歌劇_羅密歐與茱麗葉歌劇院很有規模座落在高級住宅區的歌劇院這裡停車方便也很寬闊來這裡散散步享受特殊的造景建築物十分愜意悠閒常常有許多展覽可以參觀空中花園也是很乾淨雖然沒有花啦.....但是整體感覺很棒夜景也是一大特色之一,這邊 經典 法文 歌劇 歌劇院 規模 座落 高級 住宅區 歌劇院 這裡 停車 方便 寬闊 這裡 散散步 享受 特殊 造景 建築物 愜意 悠閒 許多 展覽 參觀 空中 花園 乾淨 沒有 整體 感覺 夜景 特色
5 天前,5,,
5 天前,5,,
5 天前,5,國家劇院好好的逛有吃有喝有逛好拍喝一下下午茶一時半刻玩不玩 ,國家 劇院 好好 一下 下午茶 一時 半刻
5 天前,5,,
5 天前,5,,
5 天前,5,裝潢漂亮 附近偶爾會有活動跟攤位,裝潢 漂亮 附近 活動 攤位
6 天前,5,壯觀的建築體現台中七期的核心地段覺得很棒,壯觀 建築 體現 台中 核心 地段 覺得
6 天前,5,,
6 天前,5,建築師伊東豊雄的設計不同角度不同時間點展示出光影的美,建築師 設計 不同 角度 不同 時間點 展示出 光影
6 天前,5,,
6 天前,5,建築設計內部陳設空間運用及屋頂花園整體感覺都有點美,建築 設計 內部 陳設 空間 運用 屋頂 花園 整體 感覺
6 天前,5,"白天夜晚不同的美
空中花園 越夜越美麗",白天 夜晚 不同 空中 花園 美麗
6 天前,5,,
6 天前,3,氣派一樓有許多文創商品,氣派 一樓 許多 商品
6 天前,5,歌劇院的建築相當有特色值得來此拍照一遊,歌劇院 建築 特色 值得 拍照
6 天前,5,,
6 天前,5,,
1 週前,5,這裡的建築不錯但附近都是富人村所以屋頂花園的夜景很贊免費的一定要去看看,這裡 建築 不錯 附近 富人村 屋頂 花園 夜景 免費 看看
1 週前,5,世界級的建築值得造訪,世界級 建築 值得 造訪
1 週前,5,,
1 週前,4,很美的歌劇院新型西式的設計讓人很適合來走走或觀賞表演,歌劇院 新型 設計 適合 走走 觀賞 表演
1 週前,5,屋頂也是公園,屋頂 公園
1 週前,5,很推薦的地方會有許多驚喜,推薦 地方 許多 驚喜
1 週前,5,,
1 週前,5,台中市也能欣賞到很棒的表演省得去台北或高雄提升中部藝文愛好者賞析的意願,台中市 欣賞到 表演 台北 高雄 提升 中部 愛好 賞析 意願
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,5,,
1 週前,5,我喜歡這個地方,喜歡 地方
1 週前,5,環境悠閒,環境 悠閒
1 週前,5,,
1 週前,5,,
1 週前,3,"週一閉館
這是一棟漂亮的建築但我不能從外面告訴你任何事情",週一 閉館 漂亮 建築 外面 告訴 任何 事情
1 週前,5,,
1 週前,5,,
