words,tfidf,pos,freq
卡丁車,3.557467232461638,Na,25
賽道,2.3054652355507206,Na,14
體驗,2.1759659971912577,VC,11
方向盤,1.95151297324607,Na,12
車況,1.942807287872183,Na,10
油門,1.4591834601031677,Na,10
反應,1.0483309730268395,Na,7
引擎,0.825730050380935,Na,4
柏油,0.8151988351746077,Na,2
雙北,0.775230363177406,Nc,4
賽場,0.6547064625216389,Nc,1
快感,0.6477772891139197,Na,3
教學,0.6363522515506215,VA,6
手臂,0.6205542399786022,Na,2
哥哥,0.5975890920428837,Na,1
教練會,0.5931711929055614,Na,2
軌道,0.5794451339835633,Na,1
駕駛感,0.5793858597367901,Na,1
輪胎,0.5518671154569366,Na,3
票卷,0.5386258718118726,Na,1
速度感,0.5173889857055332,Na,3
車速,0.5072579309414741,Na,2
車手,0.4577455086182549,Na,2
夕陽,0.4543375427060301,Na,1
車體,0.42973955739141756,Na,4
頭套,0.42352540184785703,Na,2
樂福,0.4033331580730469,Nb,3
碰碰車,0.39197833321872344,VA,1
團體活動,0.386914842202128,Na,1
台北,0.37886008601959426,Nc,2
卡丁車場,0.37886008601959426,Nb,1
健身,0.3770417013470151,VA,2
發動機,0.3764798651963435,Na,2
原點,0.3552997888562833,Na,2
回合,0.3324477813778269,Na,1
阿莎力,0.3324477813778269,Nb,1
職業,0.32864605324147683,Na,2
實力,0.3178825319804768,Na,1
人番,0.31590176588668034,Na,1
教訓,0.31590176588668034,Na,1
台北市,0.3149455097814569,Nc,1
車程,0.3149455097814569,Na,1
抓地力,0.30356431290283503,Na,1
水泥地,0.30356431290283503,Na,1
大魯閣,0.3009491600184033,Nc,2
職員,0.28781916202658164,Na,1
消費者,0.2856096210327366,Na,2
成績單,0.28530259239287614,Na,2
大拇指,0.2772835467445996,Na,1
完善度,0.2772835467445996,Na,1
單圈,0.2763278260516998,Na,2
動力,0.2695014118852114,Na,2
實戰,0.2572009485227326,Na,1
圈速,0.25181463211770216,Na,2
大魯格比,0.2398642361001583,Nc,1
車架,0.23041032588716728,Na,1
親戚,0.2226666464813881,Na,1
妹妹,0.2226666464813881,Na,1
會員,0.2226666464813881,Na,1
球員,0.2226666464813881,Na,1
裁判,0.2226666464813881,Na,1
機油,0.20807164589469568,Na,1
裙子,0.20807164589469568,Na,1
遙控車,0.20679826712065064,Na,1
賽車場,0.20679826712065064,Nc,1
永安,0.20679826712065064,Nc,1
成績,0.20679826712065064,Na,3
麗寶,0.19583012976191105,Nb,1
客戶,0.18835158137393015,Na,1
想法,0.18835158137393015,Na,1
技師,0.1762951911558075,Na,1
遙控器,0.1762951911558075,Na,1
曲目,0.17587617717977366,Na,1
腳踝,0.17587617717977366,Na,1
轉速,0.17587617717977366,Na,1
金屬線,0.17587617717977366,Na,1
汽油車,0.17538449111415905,Na,1
雙人車,0.17538449111415905,Na,1
直線,0.17538449111415905,Na,1
等待區,0.17538449111415905,Nc,1
小籠包,0.17538449111415905,Na,1
常客,0.16958490610557098,Na,1
結論,0.16958490610557098,Na,1
鄉民,0.16958490610557098,Na,1
弟弟,0.16432302662073842,Na,1
候位,0.16419626954137084,Na,1
八里,0.16419626954137084,Nc,1
冰品,0.16419626954137084,Na,1
彎感,0.16419626954137084,Na,1
車款,0.16419626954137084,Na,1
依位,0.15505953930308852,Na,1
腳長,0.15505953930308852,Na,1
賽道會,0.15505953930308852,Na,1
電單車,0.15505953930308852,Na,1
車材,0.1428048105163683,Na,1
車聲,0.1428048105163683,Na,1
飆速感,0.1428048105163683,Na,1
商家,0.1428048105163683,Na,1
凹客,0.1387844542005239,Nb,1
長期,0.1387844542005239,Na,1
事實,0.1381639130258499,Na,1
圈數,0.1381639130258499,Na,2
總圈數,0.1381639130258499,Na,1
跑速,0.13346227524067855,Na,1
飆車仔,0.13346227524067855,Na,1
青少年,0.13346227524067855,Na,1
低車,0.13346227524067855,Na,1
快車相讓,0.13346227524067855,Na,1
拍照,0.13346227524067855,VB,1
價位表,0.12829287228189462,Na,1
優點,0.12829287228189462,Na,1
準備區,0.12829287228189462,Nc,1
餘光,0.12700583446687067,Nb,1
跑道,0.12700583446687067,Na,1
行為,0.12700583446687067,Na,1
眼睛,0.12700583446687067,Na,1
表演,0.12700583446687067,VC,1
成年人,0.12700583446687067,Na,1
缺口,0.12478621943309234,Na,1
面前,0.12478621943309234,Nc,1
男生,0.11782811582759364,Na,1
開心感,0.11782811582759364,Na,1
賽車,0.11782811582759364,Na,2
桃園,0.11782811582759364,Nc,1
折磨感,0.11782811582759364,Na,1
優勢,0.11782811582759364,Na,1
衝勁,0.11531998712525922,Na,1
運動感,0.11531998712525922,Na,1
人口,0.06735129024956878,Na,1
分數,0.06735129024956878,Na,1
感受度,0.06735129024956878,Na,1
自家,0.06735129024956878,Nc,1
自己人,0.06735129024956878,Na,1
